Branch,Customer,Qty,Item,Price
Main Street Coffee,Person_0236,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0236,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD MINI.,0.0
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0236,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0236,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0236,1.0,"WHIPPED CREAM  ,",0.0
Main Street Coffee,Person_0236,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0237,1.0,"CARAMEL SAUCE , (R)",0.0
Main Street Coffee,Person_0237,1.0,CONUT BOSTON CHEESECAKE,924378.38
Main Street Coffee,Person_0237,1.0,CONUT THE ONE,893918.92
Main Street Coffee,Person_0237,1.0,"CRUSHED LOTUS , (R)",0.0
Main Street Coffee,Person_0237,1.0,"DARK CHOCOLATE CHIPS, (P)",20720.72
Main Street Coffee,Person_0237,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0237,1.0,NO SPREAD..,0.0
Main Street Coffee,Person_0237,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0237,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0238,1.0,TAKE AWAY,0.0
Main Street Coffee,Person_0238,1.0,TAKE AWAY,0.0
Main Street Coffee,Person_0239,1.0,ADD ICE CREAM,476756.75
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0239,1.0,CHIMNEY BOSTON CHEESECAKE,1311081.08
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08
Main Street Coffee,Person_0239,1.0,CONUT PISTACHIO,1013108.11
Main Street Coffee,Person_0239,1.0,CRUSHED LOTUS .(R),0.0
Main Street Coffee,Person_0239,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0239,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0239,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0239,1.0,"NO SPREAD,,",0.0
Main Street Coffee,Person_0239,1.0,NO SPREAD..,0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,PISTACHIO TOPPING,0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0239,1.0,"WHIPPED CREAM  ,",0.0
Main Street Coffee,Person_0239,1.0,"WHIPPED CREAM  ,",0.0
Main Street Coffee,Person_0239,1.0,WHIPPED CREAM . (P),30459.46
Main Street Coffee,Person_0239,1.0,WHIPPED CREAM . (P),30459.46
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75
Main Street Coffee,Person_0240,1.0,"BROWNIES , (R)",0.0
Main Street Coffee,Person_0240,1.0,CRISPY CREPE . (R),0.0
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0240,1.0,NO TOPPINGS.,0.0
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0240,3.0,WATER,238378.38
Main Street Coffee,Person_0241,1.0,[NO DRESSING],0.0
Main Street Coffee,Person_0241,1.0,[NO DRESSING],0.0
Main Street Coffee,Person_0241,1.0,DOUBLE CHOCOLATE MILKSHAKE,774729.73
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0
Main Street Coffee,Person_0241,1.0,HOT CHOCOLATE,476756.75
Main Street Coffee,Person_0241,1.0,HOT CHOCOLATE,476756.75
Main Street Coffee,Person_0241,1.0,NO MARSHMALLLOWS,0.0
Main Street Coffee,Person_0241,1.0,NO MARSHMALLLOWS,0.0
Main Street Coffee,Person_0241,1.0,NO WHIPPED CREAM,0.0
Main Street Coffee,Person_0241,1.0,NO WHIPPED CREAM,0.0
Main Street Coffee,Person_0241,1.0,VANILLA MILKSHAKE,536351.34
Main Street Coffee,Person_0242,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0242,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0242,1.0,CAFFE AMERICANO,328432.43
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0242,1.0,CONUT THE ONE,893918.92
Main Street Coffee,Person_0242,1.0,DECAF,0.0
Main Street Coffee,Person_0242,1.0,HOT,0.0
Main Street Coffee,Person_0242,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0242,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0242,1.0,NUTELLA SAUCE.,178783.78
Main Street Coffee,Person_0242,1.0,NUTELLA SAUCE.,178783.78
Main Street Coffee,Person_0242,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0242,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0242,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0242,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0242,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0242,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0242,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0242,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0242,1.0,TAKE AWAY,0.0
Main Street Coffee,Person_0242,1.0,WATER,79459.45
Main Street Coffee,Person_0242,1.0,WATER,79459.45
Main Street Coffee,Person_0242,1.0,WATER,79459.45
Main Street Coffee,Person_0243,1.0,ADD ICE CREAM,476756.75
Main Street Coffee,Person_0243,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0243,1.0,"BROWNIES,(R)",0.0
Main Street Coffee,Person_0243,1.0,"CARAMEL SAUCE , (R)",0.0
Main Street Coffee,Person_0243,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0243,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0243,1.0,CHIMNEY THE ORIGINAL,1191891.89
Main Street Coffee,Person_0243,1.0,CLASSIC CHIMNEY,595945.95
Main Street Coffee,Person_0243,1.0,CONUT BERRY MIX,893918.92
Main Street Coffee,Person_0243,1.0,CONUT THE ONE,893918.92
Main Street Coffee,Person_0243,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0243,1.0,ICE CREAM ON TOP,0.0
Main Street Coffee,Person_0243,1.0,MINI THE ORIGINAL,476756.75
Main Street Coffee,Person_0243,1.0,"NUTELLA SAUCE ,(R)",0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD CONUT.,0.0
Main Street Coffee,Person_0243,1.0,NUTELLA SPREAD MINI.,0.0
Main Street Coffee,Person_0243,1.0,PRESSED,0.0
Main Street Coffee,Person_0243,1.0,STRAWBERRIES (R),90054.05
Main Street Coffee,Person_0243,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0243,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0243,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0243,1.0,"WHIPPED CREAM  ,",0.0
Main Street Coffee,Person_0244,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0244,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0244,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0244,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0245,1.0,DOUBLE ESPRESSO,328432.43
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,HOT,0.0
Main Street Coffee,Person_0245,1.0,ICE CREAM BOWL,595945.95
Main Street Coffee,Person_0245,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,REGULAR.,0.0
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,SINGLE ESPRESSO,238378.38
Main Street Coffee,Person_0245,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0245,1.0,"STRAWBERRY , (R)",0.0
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0245,1.0,WATER,79459.45
Main Street Coffee,Person_0246,1.0,CHIMNEY BERRY MIX,1251486.48
Main Street Coffee,Person_0246,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0246,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0246,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0246,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0133,1.0,BROWNIES . (R),0.0
Main Street Coffee,Person_0133,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0133,1.0,"CARAMEL SAUCE, (R)",0.0
Main Street Coffee,Person_0133,1.0,CHIMNEY BERRY MIX,1251486.48
Main Street Coffee,Person_0133,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0133,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0133,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08
Main Street Coffee,Person_0133,1.0,CLASSIC CHIMNEY,595945.95
Main Street Coffee,Person_0133,1.0,CLASSIC CHIMNEY,595945.95
Main Street Coffee,Person_0133,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0133,1.0,NO SPREAD,0.0
Main Street Coffee,Person_0133,1.0,NO SPREAD,0.0
Main Street Coffee,Person_0133,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0133,1.0,"NUTELLA SAUCE,(R)",0.0
Main Street Coffee,Person_0133,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0133,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0133,1.0,NUTELLA SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0133,1.0,PRESSED,0.0
Main Street Coffee,Person_0133,1.0,PRESSED,0.0
Main Street Coffee,Person_0133,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0133,1.0,"STRAWBERRY,(R)",0.0
Main Street Coffee,Person_0133,1.0,"WHIPPED CREAM   ,",0.0
Main Street Coffee,Person_0133,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0247,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0247,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0247,1.0,CRUSHED LOTUS .(R),0.0
Main Street Coffee,Person_0247,1.0,CRUSHED LOTUS .(R),0.0
Main Street Coffee,Person_0247,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0247,1.0,"LOTUS SAUCE,(R)",0.0
Main Street Coffee,Person_0247,1.0,"LOTUS SAUCE,(R)",0.0
Main Street Coffee,Person_0247,1.0,LOTUS SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0247,1.0,LOTUS SPREAD CHIMNEY.,0.0
Main Street Coffee,Person_0248,1.0,"BROWNIES , (R)",0.0
Main Street Coffee,Person_0248,1.0,"BROWNIES,(R)",0.0
Main Street Coffee,Person_0248,1.0,CONUT TRIPLE CHOCOLATE,924378.38
Main Street Coffee,Person_0248,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0248,1.0,MINI TRIPLE CHOCOLATE,536351.34
Main Street Coffee,Person_0248,1.0,"NUTELLA SAUCE ,(R)",0.0
Main Street Coffee,Person_0248,1.0,NUTELLA SAUCE . (R),0.0
Main Street Coffee,Person_0248,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0
Main Street Coffee,Person_0248,1.0,WHITE CHOCOLATE SPREAD MINI.,0.0
Main Street Coffee,Person_0249,1.0,CHIMNEY THE ONE,1251486.48
Main Street Coffee,Person_0249,1.0,CRUSHED LOTUS .(R),0.0
Main Street Coffee,Person_0249,1.0,DELIVERY CHARGE,238378.38
Main Street Coffee,Person_0249,1.0,"LOTUS SAUCE,(R)",0.0
Main Street Coffee,Person_0249,1.0,LOTUS SPREAD CHIMNEY.,0.0
